195222.000404,20,1,46.224606498,7.307322537,552.014,-0.046,0.002,0.007,0.027,0.018,0.052,0.130,0.087,0.250
195223.000406,20,1,46.224606580,7.307322540,552.015,-0.023,0.012,0.037,0.027,0.018,0.052,0.130,0.087,0.250
195224.000408,20,1,46.224606478,7.307322552,552.031,-0.030,0.012,0.049,0.027,0.018,0.052,0.130,0.087,0.250
195225.000410,20,1,46.224606500,7.307322505,552.016,-0.008,-0.009,-0.005,0.027,0.018,0.053,0.130,0.087,0.250
195226.000411,20,1,46.224606446,7.307322520,552.040,0.008,-0.007,0.000,0.027,0.018,0.053,0.130,0.087,0.250
195227.000413,19,1,46.224606459,7.307322455,552.031,0.017,-0.004,-0.053,0.028,0.018,0.055,0.138,0.088,0.268
195228.000415,19,1,46.224606379,7.307322503,552.048,-0.026,0.019,0.059,0.028,0.018,0.055,0.138,0.088,0.268
195229.000416,19,1,46.224606524,7.307322496,552.014,-0.006,0.005,-0.033,0.028,0.018,0.055,0.138,0.088,0.268
195230.000418,19,1,46.224606595,7.307322560,552.019,-0.002,-0.006,-0.030,0.028,0.018,0.055,0.138,0.088,0.268
195231.000420,20,1,46.224606474,7.307322525,552.032,-0.008,0.005,0.044,0.028,0.018,0.053,0.130,0.087,0.250
195232.000421,20,2,46.224606399,7.307322503,552.050,-0.058,-0.003,0.086,0.027,0.018,0.052,0.130,0.087,0.250
195233.000423,20,2,46.224606564,7.307322440,552.005,0.013,-0.020,-0.032,0.027,0.018,0.052,0.130,0.087,0.250
195234.000425,20,2,46.224606557,7.307322484,551.992,0.006,0.003,-0.025,0.027,0.018,0.052,0.130,0.087,0.250
195235.000426,20,2,46.224606466,7.307322476,552.012,-0.008,-0.012,-0.041,0.027,0.018,0.052,0.130,0.087,0.250
195236.000428,20,2,46.224606469,7.307322489,552.018,-0.007,0.001,-0.006,0.027,0.018,0.052,0.130,0.087,0.250
195237.000430,20,1,46.224606438,7.307322513,552.024,-0.026,-0.003,-0.026,0.027,0.018,0.052,0.130,0.087,0.250
195238.000431,20,1,46.224606443,7.307322564,552.022,-0.013,0.015,-0.001,0.027,0.018,0.052,0.130,0.087,0.250
195239.000433,20,2,46.224606503,7.307322553,552.014,0.010,-0.013,-0.047,0.027,0.018,0.052,0.130,0.087,0.250
195240.000435,20,2,46.224606424,7.307322549,552.027,-0.025,0.016,0.039,0.027,0.018,0.052,0.130,0.087,0.250
195241.000436,20,1,46.224606423,7.307322549,552.029,-0.008,0.014,-0.051,0.027,0.018,0.052,0.130,0.087,0.250
195242.000438,20,1,46.224606558,7.307322525,552.007,-0.006,0.024,-0.015,0.027,0.018,0.052,0.130,0.087,0.250
195243.000440,20,1,46.224606441,7.307322513,552.036,0.025,-0.004,-0.067,0.027,0.018,0.052,0.130,0.087,0.250
195244.000441,20,1,46.224606457,7.307322675,552.018,-0.020,0.025,0.006,0.027,0.018,0.052,0.130,0.087,0.250
195245.000443,20,1,46.224606496,7.307322556,552.012,-0.022,0.027,-0.046,0.027,0.018,0.052,0.130,0.087,0.250
195246.000445,20,1,46.224606371,7.307322512,552.025,-0.021,0.012,-0.019,0.027,0.018,0.052,0.130,0.087,0.250
195247.000446,20,1,46.224606371,7.307322503,552.039,-0.016,-0.001,-0.016,0.027,0.018,0.052,0.130,0.087,0.250
195248.000448,20,1,46.224606399,7.307322593,552.026,-0.049,0.018,0.085,0.027,0.018,0.052,0.130,0.087,0.250
195249.000450,20,1,46.224606434,7.307322558,552.020,0.000,-0.006,-0.039,0.027,0.018,0.052,0.130,0.087,0.250
195250.000451,20,1,46.224606463,7.307322528,552.022,-0.017,0.028,0.043,0.027,0.018,0.052,0.130,0.087,0.250
195251.000453,20,1,46.224606546,7.307322495,552.000,-0.010,0.002,-0.023,0.027,0.018,0.052,0.130,0.087,0.250
195252.000455,20,1,46.224606461,7.307322525,552.022,-0.018,0.011,0.013,0.027,0.018,0.052,0.130,0.087,0.250
195253.000457,20,1,46.224606522,7.307322465,552.004,-0.027,-0.003,0.021,0.027,0.018,0.052,0.130,0.087,0.250
195254.000458,20,1,46.224606451,7.307322533,552.012,0.016,-0.004,-0.029,0.027,0.018,0.052,0.130,0.087,0.250
195255.000460,20,1,46.224606429,7.307322572,552.027,-0.022,0.002,0.051,0.027,0.018,0.052,0.130,0.087,0.250
195256.000462,20,1,46.224606423,7.307322628,552.019,-0.029,0.027,0.053,0.027,0.018,0.052,0.130,0.087,0.250
195257.000463,20,1,46.224606472,7.307322574,552.018,-0.006,0.029,0.023,0.027,0.018,0.052,0.130,0.087,0.250
195258.000465,20,1,46.224606383,7.307322549,552.022,-0.018,0.022,-0.004,0.027,0.018,0.052,0.130,0.087,0.250
195259.000467,20,1,46.224606428,7.307322592,552.022,-0.005,0.012,0.005,0.027,0.018,0.052,0.130,0.087,0.250
195260.000468,20,1,46.224606483,7.307322631,552.023,0.003,0.005,-0.013,0.027,0.018,0.052,0.130,0.087,0.250
195261.000470,20,1,46.224606480,7.307322518,552.014,-0.002,0.006,-0.034,0.027,0.018,0.052,0.130,0.087,0.250
195262.000472,20,1,46.224606477,7.307322509,552.022,-0.009,-0.002,-0.033,0.027,0.018,0.052,0.130,0.087,0.250
195263.000473,20,1,46.224606476,7.307322576,552.019,0.003,0.001,-0.034,0.027,0.018,0.052,0.130,0.087,0.250
195264.000475,20,1,46.224606461,7.307322615,552.017,0.018,0.010,-0.019,0.027,0.018,0.052,0.130,0.087,0.250
195265.000477,20,1,46.224606496,7.307322530,552.010,0.026,-0.024,-0.069,0.027,0.018,0.052,0.130,0.087,0.250
195266.000478,20,1,46.224606469,7.307322564,552.009,0.038,-0.013,-0.120,0.027,0.018,0.052,0.130,0.087,0.250
195267.000480,20,1,46.224606453,7.307322617,552.026,0.009,0.007,-0.049,0.027,0.018,0.052,0.130,0.087,0.250
195268.000482,20,1,46.224606461,7.307322540,552.012,-0.002,0.003,-0.044,0.027,0.018,0.052,0.130,0.087,0.250
195269.000483,20,1,46.224606484,7.307322530,552.015,-0.001,0.010,-0.025,0.027,0.018,0.052,0.130,0.087,0.250
195270.000485,20,1,46.224606477,7.307322527,552.012,0.025,0.002,-0.083,0.027,0.018,0.052,0.130,0.087,0.250
195271.000487,20,1,46.224606463,7.307322566,552.008,-0.026,0.022,-0.001,0.027,0.018,0.052,0.130,0.087,0.250
195272.000489,20,1,46.224606478,7.307322548,552.013,0.006,0.003,-0.001,0.027,0.018,0.052,0.130,0.087,0.250
195273.000490,20,1,46.224606470,7.307322602,552.010,-0.008,0.017,0.015,0.027,0.018,0.052,0.130,0.087,0.250
195274.000492,20,1,46.224606379,7.307322565,552.021,-0.032,-0.014,0.003,0.027,0.018,0.052,0.130,0.087,0.250
195275.000494,20,1,46.224606530,7.307322500,552.006,0.031,-0.010,-0.107,0.027,0.018,0.052,0.130,0.087,0.250
195276.000495,20,1,46.224606550,7.307322454,552.006,0.014,-0.007,-0.003,0.027,0.018,0.052,0.130,0.087,0.250
195277.000497,20,1,46.224606533,7.307322609,552.010,0.007,-0.002,-0.007,0.027,0.018,0.052,0.130,0.087,0.250
195278.000499,20,1,46.224606400,7.307322498,552.026,-0.010,0.011,0.018,0.027,0.018,0.052,0.130,0.087,0.250
195279.000500,20,1,46.224606394,7.307322529,552.017,-0.014,-0.004,-0.025,0.027,0.018,0.052,0.130,0.087,0.250
195279.999502,20,1,46.224606400,7.307322543,552.017,0.026,0.008,-0.017,0.027,0.018,0.052,0.130,0.087,0.250
195280.999504,20,1,46.224606374,7.307322600,552.030,-0.060,0.017,0.068,0.027,0.018,0.052,0.130,0.087,0.250
195281.999505,20,1,46.224606430,7.307322508,552.019,0.011,0.002,-0.046,0.027,0.018,0.052,0.130,0.087,0.250
195282.999507,20,1,46.224606365,7.307322554,552.010,-0.041,-0.004,0.016,0.027,0.018,0.052,0.130,0.087,0.250
195283.999509,20,1,46.224606484,7.307322560,552.003,-0.013,0.014,0.025,0.027,0.018,0.052,0.130,0.087,0.250
195284.999510,20,1,46.224606398,7.307322558,552.007,0.008,0.012,0.004,0.027,0.018,0.052,0.130,0.087,0.250
195285.999512,20,1,46.224606340,7.307322555,552.026,-0.001,0.005,-0.009,0.027,0.018,0.052,0.130,0.087,0.250
195286.999514,20,1,46.224606463,7.307322551,552.009,0.012,-0.011,-0.031,0.027,0.018,0.052,0.130,0.087,0.250
195287.999516,20,1,46.224606456,7.307322515,552.000,-0.029,0.013,0.007,0.027,0.018,0.053,0.130,0.087,0.250
195288.999517,20,1,46.224606487,7.307322574,551.999,-0.022,-0.005,0.003,0.027,0.018,0.053,0.130,0.087,0.250
195289.999519,19,1,46.224606410,7.307322560,552.007,-0.027,0.006,0.015,0.028,0.018,0.055,0.138,0.088,0.268
195290.999521,19,1,46.224606452,7.307322561,552.005,-0.012,0.017,0.002,0.028,0.018,0.055,0.138,0.088,0.268
195291.999522,19,1,46.224606485,7.307322476,551.989,-0.001,0.008,-0.033,0.028,0.018,0.055,0.138,0.088,0.268
195292.999524,19,1,46.224606453,7.307322554,551.995,0.017,0.005,-0.058,0.028,0.018,0.055,0.138,0.088,0.268
195293.999526,19,1,46.224606382,7.307322615,552.019,-0.012,0.004,-0.020,0.028,0.018,0.055,0.138,0.088,0.268
195294.999527,20,1,46.224606425,7.307322511,552.015,-0.006,-0.005,-0.038,0.028,0.018,0.053,0.130,0.087,0.250
195295.999529,20,2,46.224606423,7.307322558,552.010,0.011,0.031,-0.048,0.027,0.018,0.053,0.130,0.087,0.250
195296.999531,20,1,46.224606440,7.307322584,552.013,0.010,-0.002,0.024,0.027,0.018,0.052,0.130,0.087,0.250
195297.999532,20,2,46.224606308,7.307322655,552.030,-0.032,0.026,0.017,0.027,0.018,0.052,0.130,0.087,0.250
195298.999534,20,2,46.224606401,7.307322556,552.007,-0.007,-0.014,-0.022,0.027,0.018,0.052,0.130,0.087,0.250
195299.999536,20,1,46.224606433,7.307322650,552.012,0.001,0.012,0.000,0.027,0.018,0.053,0.130,0.087,0.250
195300.999538,20,1,46.224606498,7.307322564,552.000,0.019,0.019,-0.001,0.028,0.018,0.053,0.130,0.087,0.250
195301.999539,20,1,46.224606469,7.307322479,552.007,0.005,0.004,0.055,0.028,0.018,0.053,0.130,0.087,0.250
195302.999541,19,1,46.224606449,7.307322626,552.019,-0.029,0.007,0.033,0.028,0.018,0.055,0.138,0.088,0.268
195303.999543,19,1,46.224606426,7.307322562,552.026,0.008,-0.015,-0.029,0.028,0.018,0.055,0.138,0.088,0.268
195304.999544,19,1,46.224606541,7.307322594,551.995,-0.016,0.004,-0.012,0.028,0.018,0.055,0.138,0.088,0.268
195305.999546,19,1,46.224606450,7.307322633,552.011,-0.010,0.010,0.004,0.028,0.018,0.055,0.138,0.088,0.268
195306.999548,20,1,46.224606456,7.307322608,552.021,-0.004,-0.009,-0.028,0.028,0.018,0.053,0.130,0.087,0.250
195307.999549,20,2,46.224606425,7.307322576,552.027,-0.030,-0.000,0.027,0.027,0.018,0.052,0.130,0.087,0.250
195308.999551,20,2,46.224606449,7.307322587,552.003,-0.007,0.004,-0.063,0.027,0.018,0.052,0.130,0.087,0.250
195309.999553,20,2,46.224606528,7.307322467,552.003,-0.015,0.005,-0.012,0.027,0.018,0.052,0.130,0.087,0.250
195310.999554,20,2,46.224606460,7.307322604,552.002,-0.025,0.010,0.028,0.027,0.018,0.052,0.130,0.087,0.250
195311.999556,20,2,46.224606531,7.307322599,551.992,-0.008,0.017,0.034,0.027,0.018,0.052,0.130,0.087,0.250
195312.999558,20,2,46.224606502,7.307322545,552.003,0.010,-0.007,-0.029,0.027,0.018,0.052,0.130,0.087,0.250
195313.999560,20,1,46.224606529,7.307322622,552.000,-0.007,-0.005,-0.013,0.027,0.018,0.052,0.130,0.087,0.250
195314.999561,20,1,46.224606361,7.307322574,552.029,-0.045,0.009,0.063,0.027,0.018,0.052,0.130,0.087,0.250
195315.999563,20,1,46.224606487,7.307322583,551.989,0.002,0.009,-0.053,0.027,0.018,0.052,0.130,0.087,0.250
195316.999565,20,1,46.224606536,7.307322616,551.994,0.010,0.003,-0.043,0.027,0.018,0.052,0.130,0.087,0.250
195317.999566,20,1,46.224606524,7.307322582,551.985,0.003,0.014,-0.014,0.027,0.018,0.052,0.130,0.087,0.250
195318.999568,20,1,46.224606545,7.307322573,551.987,0.015,0.001,-0.027,0.027,0.018,0.052,0.130,0.087,0.250
195319.999570,20,1,46.224606502,7.307322584,551.994,0.004,-0.005,-0.020,0.027,0.018,0.052,0.130,0.087,0.250
195320.999571,20,1,46.224606499,7.307322544,552.002,-0.012,0.006,0.000,0.027,0.018,0.052,0.130,0.087,0.250
195321.999573,20,1,46.224606416,7.307322547,552.025,-0.013,-0.006,0.047,0.027,0.018,0.052,0.130,0.087,0.250
195322.999575,20,1,46.224606566,7.307322583,551.989,0.003,0.006,-0.007,0.027,0.018,0.052,0.130,0.087,0.250
195323.999577,20,1,46.224606616,7.307322554,551.987,0.006,-0.013,-0.025,0.027,0.018,0.052,0.130,0.087,0.250
195324.999578,20,1,46.224606516,7.307322620,551.996,-0.009,0.023,-0.039,0.027,0.018,0.052,0.130,0.087,0.250
195325.999580,20,1,46.224606590,7.307322599,551.998,-0.018,0.001,-0.016,0.028,0.018,0.053,0.130,0.087,0.250
195326.999582,20,1,46.224606540,7.307322595,552.003,-0.034,0.017,0.019,0.028,0.018,0.053,0.130,0.087,0.250
195327.999583,19,1,46.224606562,7.307322462,552.012,0.009,0.001,-0.061,0.028,0.018,0.055,0.138,0.088,0.268
195328.999585,19,1,46.224606600,7.307322588,552.016,0.014,-0.000,-0.028,0.028,0.018,0.055,0.138,0.088,0.268
195329.999587,19,1,46.224606593,7.307322641,552.006,-0.005,0.022,-0.004,0.028,0.018,0.055,0.138,0.088,0.268
195330.999588,19,1,46.224606562,7.307322563,552.000,-0.018,-0.006,0.002,0.028,0.018,0.055,0.138,0.088,0.268
195331.999590,19,1,46.224606609,7.307322535,551.996,0.006,-0.004,-0.029,0.028,0.018,0.055,0.138,0.088,0.268
195332.999592,19,1,46.224606485,7.307322547,552.014,-0.010,0.015,0.055,0.028,0.018,0.055,0.138,0.088,0.268
195333.999594,19,1,46.224606567,7.307322548,552.000,0.026,0.006,-0.058,0.028,0.018,0.055,0.138,0.088,0.268
195334.999595,19,1,46.224606651,7.307322530,552.001,0.018,-0.008,-0.073,0.028,0.018,0.055,0.138,0.088,0.268
195335.999597,19,1,46.224606575,7.307322554,552.019,-0.007,0.014,0.019,0.028,0.018,0.055,0.138,0.088,0.268
195336.999599,19,1,46.224606616,7.307322509,552.008,0.003,0.006,-0.039,0.028,0.018,0.055,0.138,0.088,0.268
195337.999600,19,1,46.224606587,7.307322522,552.014,-0.020,0.002,0.062,0.028,0.018,0.055,0.138,0.088,0.268
195338.999602,20,1,46.224606504,7.307322563,552.020,-0.015,0.002,0.015,0.028,0.018,0.054,0.130,0.087,0.250
195339.999604,20,1,46.224606568,7.307322590,551.997,0.000,0.001,-0.046,0.027,0.018,0.053,0.130,0.087,0.250
195340.999605,20,1,46.224606571,7.307322632,552.010,-0.005,0.007,-0.005,0.027,0.018,0.053,0.130,0.087,0.250
195341.999607,20,1,46.224606612,7.307322596,552.009,-0.033,-0.010,0.041,0.027,0.018,0.052,0.130,0.087,0.250
195342.999609,20,1,46.224606600,7.307322523,552.022,0.005,-0.010,-0.014,0.027,0.018,0.052,0.130,0.087,0.250
195343.999611,20,1,46.224606601,7.307322619,552.011,0.010,-0.002,-0.034,0.027,0.018,0.053,0.130,0.087,0.250
